trial,word,rt,version,ac_rt,correctKeyCode,pressedKeyCode,passed,subj,exchange
9,wasn't,200,b,1736,left,left,TRUE,3,8
9,looking,200,b,1736,left,left,TRUE,3,8
9,it'd,200,b,1736,left,left,TRUE,3,8
9,still,224,b,1736,left,left,TRUE,3,8
9,be,224,b,1736,left,left,TRUE,3,8
9,"there,",223,b,1736,left,left,TRUE,3,8
9,wouldn't,232,b,1736,left,left,TRUE,3,8
9,it?,440,b,1736,left,left,TRUE,3,8
9,I,366,b,1736,left,left,TRUE,3,8
9,threw,345,b,1736,left,left,TRUE,3,8
9,it,232,b,1736,left,left,TRUE,3,8
9,back,246,b,1736,left,left,TRUE,3,8
9,for,239,b,1736,left,left,TRUE,3,8
9,them.,344,b,1736,left,left,TRUE,3,8
9,did,391,b,1736,left,left,TRUE,3,8
9,you?,457,b,1736,left,left,TRUE,3,8
9,uh-huh.,398,b,1736,left,left,TRUE,3,8
9,right.,433,b,1736,left,left,TRUE,3,8
1,she,798,b,4101,left,left,TRUE,4,10
1,had,311,b,4101,left,left,TRUE,4,10
1,to,245,b,4101,left,left,TRUE,4,10
1,go,290,b,4101,left,left,TRUE,4,10
1,to,270,b,4101,left,left,TRUE,4,10
1,the,314,b,4101,left,left,TRUE,4,10
1,shop,307,b,4101,left,left,TRUE,4,10
1,and,326,b,4101,left,left,TRUE,4,10
1,buy,280,b,4101,left,left,TRUE,4,10
1,another,247,b,4101,left,left,TRUE,4,10
1,"one,",392,b,4101,left,left,TRUE,4,10
1,didn't,370,b,4101,left,left,TRUE,4,10
1,she?,363,b,4101,left,left,TRUE,4,10
1,then,689,b,4101,left,left,TRUE,4,10
1,they,355,b,4101,left,left,TRUE,4,10
1,said,291,b,4101,left,left,TRUE,4,10
1,they,338,b,4101,left,left,TRUE,4,10
1,sold,308,b,4101,left,left,TRUE,4,10
1,them.,470,b,4101,left,left,TRUE,4,10
1,and,725,b,4101,left,left,TRUE,4,10
1,they,341,b,4101,left,left,TRUE,4,10
1,didn't,466,b,4101,left,left,TRUE,4,10
1,sell,365,b,4101,left,left,TRUE,4,10
1,them.,375,b,4101,left,left,TRUE,4,10
1,no.,689,b,4101,left,left,TRUE,4,10
1,I,748,b,4101,left,left,TRUE,4,10
1,think,281,b,4101,left,left,TRUE,4,10
1,her,228,b,4101,left,left,TRUE,4,10
1,nephew,335,b,4101,left,left,TRUE,4,10
1,sent,297,b,4101,left,left,TRUE,4,10
1,her,397,b,4101,left,left,TRUE,4,10
1,a,360,b,4101,left,left,TRUE,4,10
1,teapot,268,b,4101,left,left,TRUE,4,10
1,in,312,b,4101,left,left,TRUE,4,10
1,the,248,b,4101,left,left,TRUE,4,10
1,post,361,b,4101,left,left,TRUE,4,10
1,for,301,b,4101,left,left,TRUE,4,10
1,a,274,b,4101,left,left,TRUE,4,10
1,birthday,283,b,4101,left,left,TRUE,4,10
1,present,326,b,4101,left,left,TRUE,4,10
1,and,256,b,4101,left,left,TRUE,4,10
1,she,273,b,4101,left,left,TRUE,4,10
1,was,310,b,4101,left,left,TRUE,4,10
1,really,210,b,4101,left,left,TRUE,4,10
1,proud,375,b,4101,left,left,TRUE,4,10
1,of,280,b,4101,left,left,TRUE,4,10
1,"it,",254,b,4101,left,left,TRUE,4,10
1,wasn't,341,b,4101,left,left,TRUE,4,10
1,she?,342,b,4101,left,left,TRUE,4,10
2,the,796,b,2046,right,right,TRUE,4,8
2,ball,284,b,2046,right,right,TRUE,4,8
2,went,275,b,2046,right,right,TRUE,4,8
2,over,229,b,2046,right,right,TRUE,4,8
2,our,336,b,2046,right,right,TRUE,4,8
2,fence.,387,b,2046,right,right,TRUE,4,8
2,"well,",588,b,2046,right,right,TRUE,4,8
2,I,239,b,2046,right,right,TRUE,4,8
2,think,218,b,2046,right,right,TRUE,4,8
2,if,173,b,2046,right,right,TRUE,4,8
2,the,201,b,2046,right,right,TRUE,4,8
2,ball,228,b,2046,right,right,TRUE,4,8
2,went,272,b,2046,right,right,TRUE,4,8
2,over,216,b,2046,right,right,TRUE,4,8
2,our,219,b,2046,right,right,TRUE,4,8
2,fence,266,b,2046,right,right,TRUE,4,8
2,when,232,b,2046,right,right,TRUE,4,8
2,I,199,b,2046,right,right,TRUE,4,8
2,wasn't,216,b,2046,right,right,TRUE,4,8
2,looking,346,b,2046,right,right,TRUE,4,8
2,it'd,330,b,2046,right,right,TRUE,4,8
2,still,315,b,2046,right,right,TRUE,4,8
2,be,217,b,2046,right,right,TRUE,4,8
2,"there,",297,b,2046,right,right,TRUE,4,8
2,wouldn't,308,b,2046,right,right,TRUE,4,8
2,it?,300,b,2046,right,right,TRUE,4,8
2,I,441,b,2046,right,right,TRUE,4,8
2,threw,191,b,2046,right,right,TRUE,4,8
2,it,192,b,2046,right,right,TRUE,4,8
2,back,350,b,2046,right,right,TRUE,4,8
2,for,303,b,2046,right,right,TRUE,4,8
2,them.,431,b,2046,right,right,TRUE,4,8
2,did,464,b,2046,right,right,TRUE,4,8
2,you?,327,b,2046,right,right,TRUE,4,8
2,uh-huh.,552,b,2046,right,right,TRUE,4,8
2,right.,516,b,2046,right,right,TRUE,4,8
3,"no,",681,b,2702,left,left,TRUE,4,4
3,"no,",341,b,2702,left,left,TRUE,4,4
3,no.,448,b,2702,left,left,TRUE,4,4
3,if,449,b,2702,left,left,TRUE,4,4
3,I,197,b,2702,left,left,TRUE,4,4
3,ran,213,b,2702,left,left,TRUE,4,4
3,away,175,b,2702,left,left,TRUE,4,4
3,what,398,b,2702,left,left,TRUE,4,4
3,would,267,b,2702,left,left,TRUE,4,4
3,happen?,498,b,2702,left,left,TRUE,4,4
3,"now,",558,b,2702,left,left,TRUE,4,4
3,if,180,b,2702,left,left,TRUE,4,4
3,you,301,b,2702,left,left,TRUE,4,4
3,ran,205,b,2702,left,left,TRUE,4,4
3,away,291,b,2702,left,left,TRUE,4,4
3,and,298,b,2702,left,left,TRUE,4,4
3,let,248,b,2702,left,left,TRUE,4,4
3,go,298,b,2702,left,left,TRUE,4,4
3,it,238,b,2702,left,left,TRUE,4,4
3,would,273,b,2702,left,left,TRUE,4,4
3,come,308,b,2702,left,left,TRUE,4,4
3,flying,305,b,2702,left,left,TRUE,4,4
3,back,328,b,2702,left,left,TRUE,4,4
3,and,233,b,2702,left,left,TRUE,4,4
3,hit,226,b,2702,left,left,TRUE,4,4
3,me,368,b,2702,left,left,TRUE,4,4
3,wouldn't,359,b,2702,left,left,TRUE,4,4
3,it?,327,b,2702,left,left,TRUE,4,4
3,"bang,",428,b,2702,left,left,TRUE,4,4
3,"bang,",284,b,2702,left,left,TRUE,4,4
3,bang.,365,b,2702,left,left,TRUE,4,4
3,"no,",510,b,2702,left,left,TRUE,4,4
3,bring,219,b,2702,left,left,TRUE,4,4
3,it,241,b,2702,left,left,TRUE,4,4
3,back,236,b,2702,left,left,TRUE,4,4
3,to,381,b,2702,left,left,TRUE,4,4
3,"me,",249,b,2702,left,left,TRUE,4,4
3,"Thomas,",411,b,2702,left,left,TRUE,4,4
3,please.,349,b,2702,left,left,TRUE,4,4
3,I'm,502,b,2702,left,left,TRUE,4,4
3,just,214,b,2702,left,left,TRUE,4,4
3,putting,205,b,2702,left,left,TRUE,4,4
3,out,325,b,2702,left,left,TRUE,4,4
3,the,280,b,2702,left,left,TRUE,4,4
3,"fire,",282,b,2702,left,left,TRUE,4,4
3,"psst,",394,b,2702,left,left,TRUE,4,4
3,and,287,b,2702,left,left,TRUE,4,4
3,the,316,b,2702,left,left,TRUE,4,4
3,hose,270,b,2702,left,left,TRUE,4,4
3,is,422,b,2702,left,left,TRUE,4,4
3,here.,364,b,2702,left,left,TRUE,4,4
3,I,490,b,2702,left,left,TRUE,4,4
3,thought,203,b,2702,left,left,TRUE,4,4
3,you,139,b,2702,left,left,TRUE,4,4
3,would,322,b,2702,left,left,TRUE,4,4
3,turn,258,b,2702,left,left,TRUE,4,4
3,it,292,b,2702,left,left,TRUE,4,4
3,into,360,b,2702,left,left,TRUE,4,4
3,a,190,b,2702,left,left,TRUE,4,4
3,hosepipe,966,b,2702,left,left,TRUE,4,4
3,because,326,b,2702,left,left,TRUE,4,4
3,it's,330,b,2702,left,left,TRUE,4,4
3,a,339,b,2702,left,left,TRUE,4,4
3,bit,383,b,2702,left,left,TRUE,4,4
3,like,319,b,2702,left,left,TRUE,4,4
3,a,235,b,2702,left,left,TRUE,4,4
3,curly,276,b,2702,left,left,TRUE,4,4
3,cable,414,b,2702,left,left,TRUE,4,4
3,isn't,353,b,2702,left,left,TRUE,4,4
3,it?,353,b,2702,left,left,TRUE,4,4
4,you,670,a,2364,left,left,TRUE,4,2
4,did,280,a,2364,left,left,TRUE,4,2
4,it,251,a,2364,left,left,TRUE,4,2
4,quick,16667,a,2364,left,left,TRUE,4,2
4,so,363,a,2364,left,left,TRUE,4,2
4,I,214,a,2364,left,left,TRUE,4,2
4,didn't,247,a,2364,left,left,TRUE,4,2
4,tread,249,a,2364,left,left,TRUE,4,2
4,on,351,a,2364,left,left,TRUE,4,2
4,it.,343,a,2364,left,left,TRUE,4,2
4,yeah.,1039,a,2364,left,left,TRUE,4,2
4,"well,",525,a,2364,left,left,TRUE,4,2
4,that's,277,a,2364,left,left,TRUE,4,2
4,a,235,a,2364,left,left,TRUE,4,2
4,clever,259,a,2364,left,left,TRUE,4,2
4,"boy,",295,a,2364,left,left,TRUE,4,2
4,isn't,293,a,2364,left,left,TRUE,4,2
4,it?,315,a,2364,left,left,TRUE,4,2
4,yes,419,a,2364,left,left,TRUE,4,2
4,there's,252,a,2364,left,left,TRUE,4,2
4,two,213,a,2364,left,left,TRUE,4,2
4,stalks,249,a,2364,left,left,TRUE,4,2
4,right,332,a,2364,left,left,TRUE,4,2
4,there.,316,a,2364,left,left,TRUE,4,2
4,"right,",499,a,2364,left,left,TRUE,4,2
4,I,224,a,2364,left,left,TRUE,4,2
4,think,115,a,2364,left,left,TRUE,4,2
4,that,276,a,2364,left,left,TRUE,4,2
4,might,254,a,2364,left,left,TRUE,4,2
4,be,193,a,2364,left,left,TRUE,4,2
4,a,256,a,2364,left,left,TRUE,4,2
4,spot,225,a,2364,left,left,TRUE,4,2
4,on,251,a,2364,left,left,TRUE,4,2
4,the,279,a,2364,left,left,TRUE,4,2
4,carpet,263,a,2364,left,left,TRUE,4,2
4,"actually,",296,a,2364,left,left,TRUE,4,2
4,"Thomas,",319,a,2364,left,left,TRUE,4,2
4,don't,233,a,2364,left,left,TRUE,4,2
4,you?,398,a,2364,left,left,TRUE,4,2
4,I,407,a,2364,left,left,TRUE,4,2
4,sweeped,238,a,2364,left,left,TRUE,4,2
4,it,383,a,2364,left,left,TRUE,4,2
4,up.,310,a,2364,left,left,TRUE,4,2
4,"oh,",471,a,2364,left,left,TRUE,4,2
4,you're,233,a,2364,left,left,TRUE,4,2
4,very,200,a,2364,left,left,TRUE,4,2
4,clever.,362,a,2364,left,left,TRUE,4,2
5,there,492,a,2743,right,right,TRUE,4,9
5,was,253,a,2743,right,right,TRUE,4,9
5,lots,184,a,2743,right,right,TRUE,4,9
5,of,189,a,2743,right,right,TRUE,4,9
5,water,212,a,2743,right,right,TRUE,4,9
5,all,256,a,2743,right,right,TRUE,4,9
5,over,191,a,2743,right,right,TRUE,4,9
5,the,311,a,2743,right,right,TRUE,4,9
5,place,260,a,2743,right,right,TRUE,4,9
5,and,190,a,2743,right,right,TRUE,4,9
5,Firefighter,223,a,2743,right,right,TRUE,4,9
5,who,398,a,2743,right,right,TRUE,4,9
5,fell,341,a,2743,right,right,TRUE,4,9
5,on,254,a,2743,right,right,TRUE,4,9
5,the,335,a,2743,right,right,TRUE,4,9
5,floor?,315,a,2743,right,right,TRUE,4,9
5,"no,",425,a,2743,right,right,TRUE,4,9
5,he,224,a,2743,right,right,TRUE,4,9
5,lied,220,a,2743,right,right,TRUE,4,9
5,on,370,a,2743,right,right,TRUE,4,9
5,the,306,a,2743,right,right,TRUE,4,9
5,floor.,319,a,2743,right,right,TRUE,4,9
5,he,436,a,2743,right,right,TRUE,4,9
5,lay,377,a,2743,right,right,TRUE,4,9
5,on,201,a,2743,right,right,TRUE,4,9
5,the,189,a,2743,right,right,TRUE,4,9
5,"floor,",195,a,2743,right,right,TRUE,4,9
5,did,202,a,2743,right,right,TRUE,4,9
5,he,310,a,2743,right,right,TRUE,4,9
5,slip,241,a,2743,right,right,TRUE,4,9
5,on,244,a,2743,right,right,TRUE,4,9
5,the,207,a,2743,right,right,TRUE,4,9
5,water,257,a,2743,right,right,TRUE,4,9
5,is,292,a,2743,right,right,TRUE,4,9
5,that,179,a,2743,right,right,TRUE,4,9
5,why,230,a,2743,right,right,TRUE,4,9
5,he,252,a,2743,right,right,TRUE,4,9
5,was,200,a,2743,right,right,TRUE,4,9
5,lying,300,a,2743,right,right,TRUE,4,9
5,on,305,a,2743,right,right,TRUE,4,9
5,the,299,a,2743,right,right,TRUE,4,9
5,floor?,344,a,2743,right,right,TRUE,4,9
5,yes.,475,a,2743,right,right,TRUE,4,9
5,I,439,a,2743,right,right,TRUE,4,9
5,see.,305,a,2743,right,right,TRUE,4,9
6,we've,734,b,2497,right,right,TRUE,4,6
6,got,236,b,2497,right,right,TRUE,4,6
6,to,182,b,2497,right,right,TRUE,4,6
6,practise,327,b,2497,right,right,TRUE,4,6
6,a,144,b,2497,right,right,TRUE,4,6
6,little,294,b,2497,right,right,TRUE,4,6
6,bit,162,b,2497,right,right,TRUE,4,6
6,of,187,b,2497,right,right,TRUE,4,6
6,"drawing,",311,b,2497,right,right,TRUE,4,6
6,Thomas.,392,b,2497,right,right,TRUE,4,6
6,"no,",349,b,2497,right,right,TRUE,4,6
6,don't,249,b,2497,right,right,TRUE,4,6
6,want,194,b,2497,right,right,TRUE,4,6
6,to,185,b,2497,right,right,TRUE,4,6
6,because,254,b,2497,right,right,TRUE,4,6
6,I've,208,b,2497,right,right,TRUE,4,6
6,drawn,235,b,2497,right,right,TRUE,4,6
6,some,256,b,2497,right,right,TRUE,4,6
6,already.,319,b,2497,right,right,TRUE,4,6
6,no?,670,b,2497,right,right,TRUE,4,6
6,at,439,b,2497,right,right,TRUE,4,6
6,school.,322,b,2497,right,right,TRUE,4,6
6,"well,",434,b,2497,right,right,TRUE,4,6
6,"love,",264,b,2497,right,right,TRUE,4,6
6,we're,173,b,2497,right,right,TRUE,4,6
6,not,334,b,2497,right,right,TRUE,4,6
6,at,272,b,2497,right,right,TRUE,4,6
6,school,331,b,2497,right,right,TRUE,4,6
6,now.,328,b,2497,right,right,TRUE,4,6
7,what,1221,a,2630,right,right,TRUE,4,7
7,have,294,a,2630,right,right,TRUE,4,7
7,you,294,a,2630,right,right,TRUE,4,7
7,hidden,307,a,2630,right,right,TRUE,4,7
7,behind,356,a,2630,right,right,TRUE,4,7
7,those,313,a,2630,right,right,TRUE,4,7
7,bubbles?,528,a,2630,right,right,TRUE,4,7
7,"um,",561,a,2630,right,right,TRUE,4,7
7,Scoop,298,a,2630,right,right,TRUE,4,7
7,falled,351,a,2630,right,right,TRUE,4,7
7,in,415,a,2630,right,right,TRUE,4,7
7,there.,397,a,2630,right,right,TRUE,4,7
7,did,372,a,2630,right,right,TRUE,4,7
7,he?,286,a,2630,right,right,TRUE,4,7
7,yes.,366,a,2630,right,right,TRUE,4,7
8,I,629,b,2599,right,right,TRUE,4,5
8,did,275,b,2599,right,right,TRUE,4,5
8,not,287,b,2599,right,right,TRUE,4,5
8,do,472,b,2599,right,right,TRUE,4,5
8,this,337,b,2599,right,right,TRUE,4,5
8,at,314,b,2599,right,right,TRUE,4,5
8,all.,386,b,2599,right,right,TRUE,4,5
8,a,422,b,2599,right,right,TRUE,4,5
8,bit,225,b,2599,right,right,TRUE,4,5
8,of,258,b,2599,right,right,TRUE,4,5
8,"patience,",239,b,2599,right,right,TRUE,4,5
8,you,332,b,2599,right,right,TRUE,4,5
8,made,222,b,2599,right,right,TRUE,4,5
8,one.,315,b,2599,right,right,TRUE,4,5
8,"no,",402,b,2599,right,right,TRUE,4,5
8,I,238,b,2599,right,right,TRUE,4,5
8,"didn't,",244,b,2599,right,right,TRUE,4,5
8,you,297,b,2599,right,right,TRUE,4,5
8,made,353,b,2599,right,right,TRUE,4,5
8,it.,317,b,2599,right,right,TRUE,4,5
8,"well,",428,b,2599,right,right,TRUE,4,5
8,you,217,b,2599,right,right,TRUE,4,5
8,make,245,b,2599,right,right,TRUE,4,5
8,the,302,b,2599,right,right,TRUE,4,5
8,next,251,b,2599,right,right,TRUE,4,5
8,one,365,b,2599,right,right,TRUE,4,5
8,and,244,b,2599,right,right,TRUE,4,5
8,I'll,272,b,2599,right,right,TRUE,4,5
8,slot,336,b,2599,right,right,TRUE,4,5
8,it,348,b,2599,right,right,TRUE,4,5
8,in,244,b,2599,right,right,TRUE,4,5
8,the,331,b,2599,right,right,TRUE,4,5
8,top.,329,b,2599,right,right,TRUE,4,5
8,no.,614,b,2599,right,right,TRUE,4,5
8,no?,426,b,2599,right,right,TRUE,4,5
8,no.,376,b,2599,right,right,TRUE,4,5
9,why,672,a,2745,right,right,TRUE,4,3
9,are,243,a,2745,right,right,TRUE,4,3
9,you,245,a,2745,right,right,TRUE,4,3
9,licking,352,a,2745,right,right,TRUE,4,3
9,your,312,a,2745,right,right,TRUE,4,3
9,lips?,332,a,2745,right,right,TRUE,4,3
9,because,353,a,2745,right,right,TRUE,4,3
9,I,171,a,2745,right,right,TRUE,4,3
9,eated,351,a,2745,right,right,TRUE,4,3
9,some,337,a,2745,right,right,TRUE,4,3
9,of,311,a,2745,right,right,TRUE,4,3
9,that.,492,a,2745,right,right,TRUE,4,3
9,have,385,a,2745,right,right,TRUE,4,3
9,you?,242,a,2745,right,right,TRUE,4,3
9,yum.,370,a,2745,right,right,TRUE,4,3
9,we've,566,a,2745,right,right,TRUE,4,3
9,got,165,a,2745,right,right,TRUE,4,3
9,to,202,a,2745,right,right,TRUE,4,3
9,keep,233,a,2745,right,right,TRUE,4,3
9,these,288,a,2745,right,right,TRUE,4,3
9,buns,274,a,2745,right,right,TRUE,4,3
9,upright,233,a,2745,right,right,TRUE,4,3
9,otherwise,230,a,2745,right,right,TRUE,4,3
9,the,366,a,2745,right,right,TRUE,4,3
9,icing,170,a,2745,right,right,TRUE,4,3
9,all,373,a,2745,right,right,TRUE,4,3
9,drops,251,a,2745,right,right,TRUE,4,3
9,off,354,a,2745,right,right,TRUE,4,3
9,onto,264,a,2745,right,right,TRUE,4,3
9,the,384,a,2745,right,right,TRUE,4,3
9,floor.,324,a,2745,right,right,TRUE,4,3
9,okay.,416,a,2745,right,right,TRUE,4,3
1,why,809,a,3123,right,right,TRUE,5,3
1,are,367,a,3123,right,right,TRUE,5,3
1,you,177,a,3123,right,right,TRUE,5,3
1,licking,182,a,3123,right,right,TRUE,5,3
1,your,164,a,3123,right,right,TRUE,5,3
1,lips?,342,a,3123,right,right,TRUE,5,3
1,because,657,a,3123,right,right,TRUE,5,3
1,I,174,a,3123,right,right,TRUE,5,3
1,eated,171,a,3123,right,right,TRUE,5,3
1,some,163,a,3123,right,right,TRUE,5,3
1,of,171,a,3123,right,right,TRUE,5,3
1,that.,464,a,3123,right,right,TRUE,5,3
1,have,690,a,3123,right,right,TRUE,5,3
1,you?,400,a,3123,right,right,TRUE,5,3
1,yum.,395,a,3123,right,right,TRUE,5,3
1,we've,779,a,3123,right,right,TRUE,5,3
1,got,174,a,3123,right,right,TRUE,5,3
1,to,158,a,3123,right,right,TRUE,5,3
1,keep,169,a,3123,right,right,TRUE,5,3
1,these,169,a,3123,right,right,TRUE,5,3
1,buns,114,a,3123,right,right,TRUE,5,3
1,upright,127,a,3123,right,right,TRUE,5,3
1,otherwise,122,a,3123,right,right,TRUE,5,3
1,the,140,a,3123,right,right,TRUE,5,3
1,icing,138,a,3123,right,right,TRUE,5,3
1,all,141,a,3123,right,right,TRUE,5,3
1,drops,138,a,3123,right,right,TRUE,5,3
1,off,168,a,3123,right,right,TRUE,5,3
1,onto,144,a,3123,right,right,TRUE,5,3
1,the,454,a,3123,right,right,TRUE,5,3
1,floor.,309,a,3123,right,right,TRUE,5,3
1,okay.,457,a,3123,right,right,TRUE,5,3
2,I,1015,b,3893,right,right,TRUE,5,5
2,did,291,b,3893,right,right,TRUE,5,5
2,not,197,b,3893,right,right,TRUE,5,5
2,do,170,b,3893,right,right,TRUE,5,5
2,this,187,b,3893,right,right,TRUE,5,5
2,at,186,b,3893,right,right,TRUE,5,5
2,all.,475,b,3893,right,right,TRUE,5,5
2,a,499,b,3893,right,right,TRUE,5,5
2,bit,195,b,3893,right,right,TRUE,5,5
2,of,161,b,3893,right,right,TRUE,5,5
2,"patience,",177,b,3893,right,right,TRUE,5,5
2,you,149,b,3893,right,right,TRUE,5,5
2,made,153,b,3893,right,right,TRUE,5,5
2,one.,191,b,3893,right,right,TRUE,5,5
2,"no,",468,b,3893,right,right,TRUE,5,5
2,I,161,b,3893,right,right,TRUE,5,5
2,"didn't,",193,b,3893,right,right,TRUE,5,5
2,you,223,b,3893,right,right,TRUE,5,5
2,made,187,b,3893,right,right,TRUE,5,5
2,it.,417,b,3893,right,right,TRUE,5,5
2,"well,",451,b,3893,right,right,TRUE,5,5
2,you,227,b,3893,right,right,TRUE,5,5
2,make,229,b,3893,right,right,TRUE,5,5
2,the,265,b,3893,right,right,TRUE,5,5
2,next,213,b,3893,right,right,TRUE,5,5
2,one,206,b,3893,right,right,TRUE,5,5
2,and,281,b,3893,right,right,TRUE,5,5
2,I'll,189,b,3893,right,right,TRUE,5,5
2,slot,202,b,3893,right,right,TRUE,5,5
2,it,218,b,3893,right,right,TRUE,5,5
2,in,178,b,3893,right,right,TRUE,5,5
2,the,195,b,3893,right,right,TRUE,5,5
2,top.,270,b,3893,right,right,TRUE,5,5
2,no.,506,b,3893,right,right,TRUE,5,5
2,no?,348,b,3893,right,right,TRUE,5,5
2,no.,371,b,3893,right,right,TRUE,5,5
3,the,309,b,1755,right,right,TRUE,5,8
3,ball,232,b,1755,right,right,TRUE,5,8
3,went,202,b,1755,right,right,TRUE,5,8
3,over,206,b,1755,right,right,TRUE,5,8
3,our,178,b,1755,right,right,TRUE,5,8
3,fence.,190,b,1755,right,right,TRUE,5,8
3,"well,",834,b,1755,right,right,TRUE,5,8
3,I,182,b,1755,right,right,TRUE,5,8
3,think,170,b,1755,right,right,TRUE,5,8
3,if,160,b,1755,right,right,TRUE,5,8
3,the,143,b,1755,right,right,TRUE,5,8
3,ball,175,b,1755,right,right,TRUE,5,8
3,went,498,b,1755,right,right,TRUE,5,8
3,over,33,b,1755,right,right,TRUE,5,8
3,our,33,b,1755,right,right,TRUE,5,8
3,fence,33,b,1755,right,right,TRUE,5,8
3,when,32,b,1755,right,right,TRUE,5,8
3,I,32,b,1755,right,right,TRUE,5,8
3,wasn't,30,b,1755,right,right,TRUE,5,8
3,looking,32,b,1755,right,right,TRUE,5,8
3,it'd,32,b,1755,right,right,TRUE,5,8
3,still,32,b,1755,right,right,TRUE,5,8
3,be,397,b,1755,right,right,TRUE,5,8
3,"there,",160,b,1755,right,right,TRUE,5,8
3,wouldn't,182,b,1755,right,right,TRUE,5,8
3,it?,396,b,1755,right,right,TRUE,5,8
3,I,524,b,1755,right,right,TRUE,5,8
3,threw,166,b,1755,right,right,TRUE,5,8
3,it,217,b,1755,right,right,TRUE,5,8
3,back,158,b,1755,right,right,TRUE,5,8
3,for,192,b,1755,right,right,TRUE,5,8
3,them.,172,b,1755,right,right,TRUE,5,8
3,did,359,b,1755,right,right,TRUE,5,8
3,you?,179,b,1755,right,right,TRUE,5,8
3,uh-huh.,181,b,1755,right,right,TRUE,5,8
3,right.,160,b,1755,right,right,TRUE,5,8
4,she,567,a,2421,right,right,TRUE,5,10
4,had,162,a,2421,right,right,TRUE,5,10
4,to,607,a,2421,right,right,TRUE,5,10
4,go,150,a,2421,right,right,TRUE,5,10
4,to,376,a,2421,right,right,TRUE,5,10
4,the,172,a,2421,right,right,TRUE,5,10
4,shop,206,a,2421,right,right,TRUE,5,10
4,and,141,a,2421,right,right,TRUE,5,10
4,buy,163,a,2421,right,right,TRUE,5,10
4,another,164,a,2421,right,right,TRUE,5,10
4,"one,",167,a,2421,right,right,TRUE,5,10
4,didn't,181,a,2421,right,right,TRUE,5,10
4,she?,481,a,2421,right,right,TRUE,5,10
4,then,384,a,2421,right,right,TRUE,5,10
4,they,169,a,2421,right,right,TRUE,5,10
4,said,573,a,2421,right,right,TRUE,5,10
4,they,210,a,2421,right,right,TRUE,5,10
4,selled,159,a,2421,right,right,TRUE,5,10
4,them.,282,a,2421,right,right,TRUE,5,10
4,and,214,a,2421,right,right,TRUE,5,10
4,they,122,a,2421,right,right,TRUE,5,10
4,didn't,183,a,2421,right,right,TRUE,5,10
4,sell,169,a,2421,right,right,TRUE,5,10
4,them.,181,a,2421,right,right,TRUE,5,10
4,no.,174,a,2421,right,right,TRUE,5,10
4,I,172,a,2421,right,right,TRUE,5,10
4,think,233,a,2421,right,right,TRUE,5,10
4,her,168,a,2421,right,right,TRUE,5,10
4,nephew,140,a,2421,right,right,TRUE,5,10
4,sent,502,a,2421,right,right,TRUE,5,10
4,her,31,a,2421,right,right,TRUE,5,10
4,a,31,a,2421,right,right,TRUE,5,10
4,teapot,34,a,2421,right,right,TRUE,5,10
4,in,32,a,2421,right,right,TRUE,5,10
4,the,33,a,2421,right,right,TRUE,5,10
4,post,212,a,2421,right,right,TRUE,5,10
4,for,204,a,2421,right,right,TRUE,5,10
4,a,146,a,2421,right,right,TRUE,5,10
4,birthday,134,a,2421,right,right,TRUE,5,10
4,present,168,a,2421,right,right,TRUE,5,10
4,and,165,a,2421,right,right,TRUE,5,10
4,she,168,a,2421,right,right,TRUE,5,10
4,was,188,a,2421,right,right,TRUE,5,10
4,really,169,a,2421,right,right,TRUE,5,10
4,proud,173,a,2421,right,right,TRUE,5,10
4,of,168,a,2421,right,right,TRUE,5,10
4,"it,",213,a,2421,right,right,TRUE,5,10
4,wasn't,172,a,2421,right,right,TRUE,5,10
4,she?,174,a,2421,right,right,TRUE,5,10
5,we've,684,b,1458,left,left,TRUE,5,6
5,got,216,b,1458,left,left,TRUE,5,6
5,to,188,b,1458,left,left,TRUE,5,6
5,practise,179,b,1458,left,left,TRUE,5,6
5,a,146,b,1458,left,left,TRUE,5,6
5,little,157,b,1458,left,left,TRUE,5,6
5,bit,174,b,1458,left,left,TRUE,5,6
5,of,261,b,1458,left,left,TRUE,5,6
5,"drawing,",184,b,1458,left,left,TRUE,5,6
5,Thomas.,199,b,1458,left,left,TRUE,5,6
5,"no,",239,b,1458,left,left,TRUE,5,6
5,don't,444,b,1458,left,left,TRUE,5,6
5,want,216,b,1458,left,left,TRUE,5,6
5,to,202,b,1458,left,left,TRUE,5,6
5,because,224,b,1458,left,left,TRUE,5,6
5,I've,213,b,1458,left,left,TRUE,5,6
5,drawn,170,b,1458,left,left,TRUE,5,6
5,some,200,b,1458,left,left,TRUE,5,6
5,already.,179,b,1458,left,left,TRUE,5,6
5,no?,658,b,1458,left,left,TRUE,5,6
5,at,345,b,1458,left,left,TRUE,5,6
5,school.,199,b,1458,left,left,TRUE,5,6
5,"well,",383,b,1458,left,left,TRUE,5,6
5,"love,",230,b,1458,left,left,TRUE,5,6
5,we're,174,b,1458,left,left,TRUE,5,6
5,not,189,b,1458,left,left,TRUE,5,6
5,at,206,b,1458,left,left,TRUE,5,6
5,school,197,b,1458,left,left,TRUE,5,6
5,now.,399,b,1458,left,left,TRUE,5,6
6,you,27911,b,2890,left,left,TRUE,5,2
6,did,352,b,2890,left,left,TRUE,5,2
6,it,214,b,2890,left,left,TRUE,5,2
6,quick,194,b,2890,left,left,TRUE,5,2
