trial,word_response_time,stimulus,display_order,target_word,word_in_utterance,utterance_in_exchange,speaker,is_test_utterance,kid,true_display_order,version,ac_rt,correct_key_code,pressed_key_code,passed_ac,subj,utterance
9,118,another,5,NULL,10,1,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"she had to go to the shop and buy another one, didn't she?"
9,257,"one,",5,NULL,11,1,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"she had to go to the shop and buy another one, didn't she?"
9,215,didn't,5,NULL,12,1,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"she had to go to the shop and buy another one, didn't she?"
9,342,she?,5,NULL,13,1,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"she had to go to the shop and buy another one, didn't she?"
9,416,then,5,selled,1,2,CHILD,TRUE,Thomas,3,u,2536,left,left,TRUE,7,then they said they selled them.
9,214,they,5,selled,2,2,CHILD,TRUE,Thomas,3,u,2536,left,left,TRUE,7,then they said they selled them.
9,151,said,5,selled,3,2,CHILD,TRUE,Thomas,3,u,2536,left,left,TRUE,7,then they said they selled them.
9,312,they,5,selled,4,2,CHILD,TRUE,Thomas,3,u,2536,left,left,TRUE,7,then they said they selled them.
9,224,selled,5,selled,5,2,CHILD,TRUE,Thomas,3,u,2536,left,left,TRUE,7,then they said they selled them.
9,350,them.,5,selled,6,2,CHILD,TRUE,Thomas,3,u,2536,left,left,TRUE,7,then they said they selled them.
9,633,and,5,NULL,1,3,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,and they didn't sell them.
9,206,they,5,NULL,2,3,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,and they didn't sell them.
9,206,didn't,5,NULL,3,3,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,and they didn't sell them.
9,270,sell,5,NULL,4,3,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,and they didn't sell them.
9,275,them.,5,NULL,5,3,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,and they didn't sell them.
9,500,no.,5,NULL,1,4,CHILD,FALSE,Thomas,3,u,2536,left,left,TRUE,7,no.
9,502,I,5,NULL,1,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,360,think,5,NULL,2,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,208,her,5,NULL,3,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,187,nephew,5,NULL,4,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,163,sent,5,NULL,5,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,185,her,5,NULL,6,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,158,a,5,NULL,7,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,175,teapot,5,NULL,8,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,175,in,5,NULL,9,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,167,the,5,NULL,10,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,161,post,5,NULL,11,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,164,for,5,NULL,12,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,158,a,5,NULL,13,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,152,birthday,5,NULL,14,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,174,present,5,NULL,15,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,199,and,5,NULL,16,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,228,she,5,NULL,17,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,201,was,5,NULL,18,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,174,really,5,NULL,19,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,152,proud,5,NULL,20,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,183,of,5,NULL,21,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,176,"it,",5,NULL,22,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,184,wasn't,5,NULL,23,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
9,342,she?,5,NULL,24,5,MOTHER,FALSE,Thomas,3,u,2536,left,left,TRUE,7,"I think her nephew sent her a teapot in the post for a birthday present and she was really proud of it, wasn't she?"
1,743,you,6,NA,1,1,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,you did it quick so I didn't tread on it.
1,288,did,6,NULL,2,1,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,you did it quick so I didn't tread on it.
1,264,it,6,NULL,3,1,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,you did it quick so I didn't tread on it.
1,215,quick,6,NULL,4,1,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,you did it quick so I didn't tread on it.
1,184,so,6,NULL,5,1,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,you did it quick so I didn't tread on it.
1,167,I,6,NULL,6,1,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,you did it quick so I didn't tread on it.
1,175,didn't,6,NULL,7,1,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,you did it quick so I didn't tread on it.
1,160,tread,6,NULL,8,1,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,you did it quick so I didn't tread on it.
1,190,on,6,NULL,9,1,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,you did it quick so I didn't tread on it.
1,167,it.,6,NULL,10,1,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,you did it quick so I didn't tread on it.
1,430,yeah.,6,NULL,1,2,CHILD,FALSE,Thomas,4,g,1343,left,left,TRUE,7,yeah.
1,343,"well,",6,NULL,1,3,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"well, that's a clever boy, isn't it?"
1,246,that's,6,NULL,2,3,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"well, that's a clever boy, isn't it?"
1,250,a,6,NULL,3,3,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"well, that's a clever boy, isn't it?"
1,183,clever,6,NULL,4,3,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"well, that's a clever boy, isn't it?"
1,205,"boy,",6,NULL,5,3,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"well, that's a clever boy, isn't it?"
1,199,isn't,6,NULL,6,3,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"well, that's a clever boy, isn't it?"
1,302,it?,6,NULL,7,3,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"well, that's a clever boy, isn't it?"
1,465,yes,6,NULL,1,4,CHILD,FALSE,Thomas,4,g,1343,left,left,TRUE,7,yes there's two stalks right there.
1,309,there's,6,NULL,2,4,CHILD,FALSE,Thomas,4,g,1343,left,left,TRUE,7,yes there's two stalks right there.
1,272,two,6,NULL,3,4,CHILD,FALSE,Thomas,4,g,1343,left,left,TRUE,7,yes there's two stalks right there.
1,288,stalks,6,NULL,4,4,CHILD,FALSE,Thomas,4,g,1343,left,left,TRUE,7,yes there's two stalks right there.
1,280,right,6,NULL,5,4,CHILD,FALSE,Thomas,4,g,1343,left,left,TRUE,7,yes there's two stalks right there.
1,333,there.,6,NULL,6,4,CHILD,FALSE,Thomas,4,g,1343,left,left,TRUE,7,yes there's two stalks right there.
1,510,"right,",6,NULL,1,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,224,I,6,NULL,2,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,200,think,6,NULL,3,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,191,that,6,NULL,4,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,135,might,6,NULL,5,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,191,be,6,NULL,6,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,168,a,6,NULL,7,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,183,spot,6,NULL,8,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,176,on,6,NULL,9,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,184,the,6,NULL,10,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,166,carpet,6,NULL,11,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,165,"actually,",6,NULL,12,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,184,"Thomas,",6,NULL,13,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,176,don't,6,NULL,14,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,312,you?,6,NULL,15,5,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"right, I think that might be a spot on the carpet actually, Thomas, don't you?"
1,463,I,6,swept,1,6,CHILD,TRUE,Thomas,4,g,1343,left,left,TRUE,7,I swept it up.
1,216,swept,6,swept,2,6,CHILD,TRUE,Thomas,4,g,1343,left,left,TRUE,7,I swept it up.
1,190,it,6,swept,3,6,CHILD,TRUE,Thomas,4,g,1343,left,left,TRUE,7,I swept it up.
1,370,up.,6,swept,4,6,CHILD,TRUE,Thomas,4,g,1343,left,left,TRUE,7,I swept it up.
1,517,"oh,",6,NULL,1,7,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"oh, you're very clever."
1,287,you're,6,NULL,2,7,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"oh, you're very clever."
1,239,very,6,NULL,3,7,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"oh, you're very clever."
1,286,clever.,6,NULL,4,7,MOTHER,FALSE,Thomas,4,g,1343,left,left,TRUE,7,"oh, you're very clever."
5,698,we've,7,NA,1,1,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"we've got to practise a little bit of drawing, Thomas."
5,181,got,7,NULL,2,1,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"we've got to practise a little bit of drawing, Thomas."
5,167,to,7,NULL,3,1,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"we've got to practise a little bit of drawing, Thomas."
5,160,practise,7,NULL,4,1,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"we've got to practise a little bit of drawing, Thomas."
5,184,a,7,NULL,5,1,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"we've got to practise a little bit of drawing, Thomas."
5,183,little,7,NULL,6,1,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"we've got to practise a little bit of drawing, Thomas."
5,173,bit,7,NULL,7,1,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"we've got to practise a little bit of drawing, Thomas."
5,168,of,7,NULL,8,1,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"we've got to practise a little bit of drawing, Thomas."
5,166,"drawing,",7,NULL,9,1,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"we've got to practise a little bit of drawing, Thomas."
5,199,Thomas.,7,NULL,10,1,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"we've got to practise a little bit of drawing, Thomas."
5,406,"no,",7,drawed,1,2,CHILD,TRUE,Thomas,5,u,1288,left,left,TRUE,7,"no, don't want to because I've drawed some already."
5,216,don't,7,drawed,2,2,CHILD,TRUE,Thomas,5,u,1288,left,left,TRUE,7,"no, don't want to because I've drawed some already."
5,166,want,7,drawed,3,2,CHILD,TRUE,Thomas,5,u,1288,left,left,TRUE,7,"no, don't want to because I've drawed some already."
5,184,to,7,drawed,4,2,CHILD,TRUE,Thomas,5,u,1288,left,left,TRUE,7,"no, don't want to because I've drawed some already."
5,174,because,7,drawed,5,2,CHILD,TRUE,Thomas,5,u,1288,left,left,TRUE,7,"no, don't want to because I've drawed some already."
5,191,I've,7,drawed,6,2,CHILD,TRUE,Thomas,5,u,1288,left,left,TRUE,7,"no, don't want to because I've drawed some already."
5,167,drawed,7,drawed,7,2,CHILD,TRUE,Thomas,5,u,1288,left,left,TRUE,7,"no, don't want to because I've drawed some already."
5,199,some,7,drawed,8,2,CHILD,TRUE,Thomas,5,u,1288,left,left,TRUE,7,"no, don't want to because I've drawed some already."
5,318,already.,7,drawed,9,2,CHILD,TRUE,Thomas,5,u,1288,left,left,TRUE,7,"no, don't want to because I've drawed some already."
5,387,no?,7,NULL,1,3,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,no?
5,314,at,7,NULL,1,4,CHILD,FALSE,Thomas,5,u,1288,left,left,TRUE,7,at school.
5,223,school.,7,NULL,2,4,CHILD,FALSE,Thomas,5,u,1288,left,left,TRUE,7,at school.
5,342,"well,",7,NULL,1,5,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"well, love, we're not at school now."
5,288,"love,",7,NULL,2,5,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"well, love, we're not at school now."
5,200,we're,7,NULL,3,5,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"well, love, we're not at school now."
5,272,not,7,NULL,4,5,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"well, love, we're not at school now."
5,249,at,7,NULL,5,5,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"well, love, we're not at school now."
5,349,school,7,NULL,6,5,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"well, love, we're not at school now."
5,304,now.,7,NULL,7,5,MOTHER,FALSE,Thomas,5,u,1288,left,left,TRUE,7,"well, love, we're not at school now."
6,606,what,8,NA,1,1,MOTHER,FALSE,Thomas,6,u,1604,left,left,TRUE,7,what have you hidden behind those bubbles?
6,163,have,8,NULL,2,1,MOTHER,FALSE,Thomas,6,u,1604,left,left,TRUE,7,what have you hidden behind those bubbles?
6,166,you,8,NULL,3,1,MOTHER,FALSE,Thomas,6,u,1604,left,left,TRUE,7,what have you hidden behind those bubbles?
6,174,hidden,8,NULL,4,1,MOTHER,FALSE,Thomas,6,u,1604,left,left,TRUE,7,what have you hidden behind those bubbles?
6,175,behind,8,NULL,5,1,MOTHER,FALSE,Thomas,6,u,1604,left,left,TRUE,7,what have you hidden behind those bubbles?
6,176,those,8,NULL,6,1,MOTHER,FALSE,Thomas,6,u,1604,left,left,TRUE,7,what have you hidden behind those bubbles?
6,175,bubbles?,8,NULL,7,1,MOTHER,FALSE,Thomas,6,u,1604,left,left,TRUE,7,what have you hidden behind those bubbles?
6,503,"um,",8,falled,1,2,CHILD,TRUE,Thomas,6,u,1604,left,left,TRUE,7,"um, Scoop falled in there."
6,161,Scoop,8,falled,2,2,CHILD,TRUE,Thomas,6,u,1604,left,left,TRUE,7,"um, Scoop falled in there."
6,236,falled,8,falled,3,2,CHILD,TRUE,Thomas,6,u,1604,left,left,TRUE,7,"um, Scoop falled in there."
6,174,in,8,falled,4,2,CHILD,TRUE,Thomas,6,u,1604,left,left,TRUE,7,"um, Scoop falled in there."
6,279,there.,8,falled,5,2,CHILD,TRUE,Thomas,6,u,1604,left,left,TRUE,7,"um, Scoop falled in there."
6,448,did,8,NULL,1,3,MOTHER,FALSE,Thomas,6,u,1604,left,left,TRUE,7,did he?
6,199,he?,8,NULL,2,3,MOTHER,FALSE,Thomas,6,u,1604,left,left,TRUE,7,did he?
6,368,yes.,8,NULL,1,4,CHILD,FALSE,Thomas,6,u,1604,left,left,TRUE,7,yes.
7,541,the,9,NA,1,1,CHILD,FALSE,Thomas,7,u,2064,right,right,TRUE,7,the ball went over our fence.
7,198,ball,9,NULL,2,1,CHILD,FALSE,Thomas,7,u,2064,right,right,TRUE,7,the ball went over our fence.
7,167,went,9,NULL,3,1,CHILD,FALSE,Thomas,7,u,2064,right,right,TRUE,7,the ball went over our fence.
7,160,over,9,NULL,4,1,CHILD,FALSE,Thomas,7,u,2064,right,right,TRUE,7,the ball went over our fence.
7,165,our,9,NULL,5,1,CHILD,FALSE,Thomas,7,u,2064,right,right,TRUE,7,the ball went over our fence.
7,160,fence.,9,NULL,6,1,CHILD,FALSE,Thomas,7,u,2064,right,right,TRUE,7,the ball went over our fence.
7,222,"well,",9,NULL,1,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,176,I,9,NULL,2,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,173,think,9,NULL,3,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,159,if,9,NULL,4,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,175,the,9,NULL,5,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,127,ball,9,NULL,6,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,137,went,9,NULL,7,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,205,over,9,NULL,8,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,147,our,9,NULL,9,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,283,fence,9,NULL,10,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,167,when,9,NULL,11,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,133,I,9,NULL,12,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,146,wasn't,9,NULL,13,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,182,looking,9,NULL,14,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,161,it'd,9,NULL,15,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,339,still,9,NULL,16,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,159,be,9,NULL,17,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,167,"there,",9,NULL,18,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,215,wouldn't,9,NULL,19,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,295,it?,9,NULL,20,2,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,"well, I think if the ball went over our fence when I wasn't looking it'd still be there, wouldn't it?"
7,439,I,9,throwed,1,3,CHILD,TRUE,Thomas,7,u,2064,right,right,TRUE,7,I throwed it back for them.
7,173,throwed,9,throwed,2,3,CHILD,TRUE,Thomas,7,u,2064,right,right,TRUE,7,I throwed it back for them.
7,175,it,9,throwed,3,3,CHILD,TRUE,Thomas,7,u,2064,right,right,TRUE,7,I throwed it back for them.
7,176,back,9,throwed,4,3,CHILD,TRUE,Thomas,7,u,2064,right,right,TRUE,7,I throwed it back for them.
7,159,for,9,throwed,5,3,CHILD,TRUE,Thomas,7,u,2064,right,right,TRUE,7,I throwed it back for them.
7,345,them.,9,throwed,6,3,CHILD,TRUE,Thomas,7,u,2064,right,right,TRUE,7,I throwed it back for them.
7,463,did,9,NULL,1,4,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,did you?
7,221,you?,9,NULL,2,4,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,did you?
7,439,uh-huh.,9,NULL,1,5,CHILD,FALSE,Thomas,7,u,2064,right,right,TRUE,7,uh-huh.
7,472,right.,9,NULL,1,6,MOTHER,FALSE,Thomas,7,u,2064,right,right,TRUE,7,right.
10,481,what,10,NA,1,1,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"what happened to your drink of milk, Thomas?"
10,192,happened,10,NULL,2,1,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"what happened to your drink of milk, Thomas?"
10,159,to,10,NULL,3,1,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"what happened to your drink of milk, Thomas?"
10,183,your,10,NULL,4,1,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"what happened to your drink of milk, Thomas?"
10,183,drink,10,NULL,5,1,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"what happened to your drink of milk, Thomas?"
10,167,of,10,NULL,6,1,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"what happened to your drink of milk, Thomas?"
10,167,"milk,",10,NULL,7,1,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"what happened to your drink of milk, Thomas?"
10,183,Thomas?,10,NULL,8,1,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"what happened to your drink of milk, Thomas?"
10,447,I,10,drank,1,2,CHILD,TRUE,Thomas,8,g,2013,right,right,TRUE,7,I drank it all.
10,171,drank,10,drank,2,2,CHILD,TRUE,Thomas,8,g,2013,right,right,TRUE,7,I drank it all.
10,172,it,10,drank,3,2,CHILD,TRUE,Thomas,8,g,2013,right,right,TRUE,7,I drank it all.
10,175,all.,10,drank,4,2,CHILD,TRUE,Thomas,8,g,2013,right,right,TRUE,7,I drank it all.
10,351,I,10,NULL,1,3,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,I know but what happened to the bottle?
10,190,know,10,NULL,2,3,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,I know but what happened to the bottle?
10,151,but,10,NULL,3,3,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,I know but what happened to the bottle?
10,170,what,10,NULL,4,3,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,I know but what happened to the bottle?
10,154,happened,10,NULL,5,3,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,I know but what happened to the bottle?
10,159,to,10,NULL,6,3,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,I know but what happened to the bottle?
10,182,the,10,NULL,7,3,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,I know but what happened to the bottle?
10,162,bottle?,10,NULL,8,3,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,I know but what happened to the bottle?
10,334,"okay,",10,NULL,1,4,CHILD,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"okay, I'll get it."
10,193,I'll,10,NULL,2,4,CHILD,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"okay, I'll get it."
10,167,get,10,NULL,3,4,CHILD,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"okay, I'll get it."
10,207,it.,10,NULL,4,4,CHILD,FALSE,Thomas,8,g,2013,right,right,TRUE,7,"okay, I'll get it."
10,390,have,10,NULL,1,5,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,have you hidden it behind there?
10,176,you,10,NULL,2,5,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,have you hidden it behind there?
10,199,hidden,10,NULL,3,5,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,have you hidden it behind there?
10,164,it,10,NULL,4,5,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,have you hidden it behind there?
10,308,behind,10,NULL,5,5,MOTHER,FALSE,Thomas,8,g,2013,right,right,TRUE,7,have you hidden it behind there?
